idx_original,Class,prediccion_fraude,probabilidad_fraude
6043,0,0,0.03928134561627785
6044,0,0,0.0004231925981625428
6045,0,0,0.00033332403496636343
6046,0,0,0.0683370145080925
6047,0,0,0.08686429228193192
6048,0,1,0.7039030048985165
6049,0,0,0.294528122054679
6050,0,0,0.07160293974598143
6051,0,0,0.09400356870081082
6052,0,0,0.03341793511424374
6053,0,0,0.0002807405253709409
6054,0,0,0.37716743784486595
6055,0,0,0.0005567392249862811
6056,0,0,0.30553459883559086
6057,0,0,0.2769828618625796
6058,0,0,0.02986986868461971
6059,0,0,0.03742062331135007
6060,0,0,0.0275028314318539
6061,0,0,0.047916913782247425
6062,0,0,0.142825895685497
6063,0,1,0.5426559116640011
6064,0,0,0.00045713787310721677
6065,0,1,0.6695150182541251
6066,0,0,0.13473742600602873
6067,0,0,0.018880023430306203
6068,0,1,0.5269350178585167
6069,0,0,0.11288583475166608
6070,0,0,0.05414309687850856
6071,0,0,0.12396677850904572
6072,0,0,0.032024588760687575
6073,0,0,0.1819131489991937
6074,0,0,0.18309275156220278
6075,0,0,0.3902945138696851
6076,0,0,0.013100154413226298
6077,0,0,0.00018394631828887162
6078,0,1,0.6026312941833037
6079,0,1,0.970456297754825
6080,0,1,0.7361230639101518
6081,0,0,0.05159369604664758
6082,0,0,0.20702090914822394
6083,0,0,0.025428914535275376
6084,0,0,0.028587872161482276
6085,0,0,0.0002937160872709863
6086,0,0,0.0009593833446754029
6087,0,0,0.07559457520538682
6088,0,0,0.018745401881183968
6089,0,0,0.0008652171418872155
6090,0,0,0.058751035973806855
6091,0,0,0.037834242838210096
6092,0,0,0.03496299601655925
6093,0,1,0.9924821564685185
6094,0,0,0.05365285324721238
6095,0,0,0.2706574082610905
6096,0,0,0.11174761403104451
6097,0,0,0.032858147923451514
6098,0,0,0.05903710931460556
6099,0,0,0.08443644751751202
6100,0,0,0.0009875248757718522
6101,0,0,0.04192690924059275
6102,0,0,0.03152145606699217
6103,0,0,0.05264826244570281
6104,0,1,0.9429695206060168
6105,0,0,0.03152825096364691
6106,0,0,0.034380050099635184
6107,0,0,0.06264726546600925
6108,0,0,0.0359031558702402
6109,0,0,0.1075733286727943
6110,0,0,0.09454209575527829
6111,0,0,0.0832243223729875
6112,0,0,0.0016378511573296726
6113,0,1,0.587722702464846
6114,0,0,0.35720397241743596
6115,0,0,0.0389176537019124
6116,0,0,0.00021215658749024882
6117,0,0,0.0557476563048135
6118,0,0,0.03535810427757279
6119,0,0,0.0012507627093351107
6120,0,0,0.11092168079393692
6121,0,0,0.2574841359509666
6122,0,0,0.0658818337724514
6123,0,0,0.05517478217314817
6124,0,0,0.00041181586986581783
6125,0,1,0.8755643262825238
6126,0,0,0.001134177096561685
6127,0,0,0.13392164970390333
6128,0,0,0.19114419763458354
6129,0,0,0.06850433148312958
6130,0,0,0.07552903090790891
6131,0,0,0.32629630019392386
6132,0,0,0.053770719455598304
6133,0,0,0.0018200472954696767
6134,0,0,0.026511688979383833
6135,0,0,0.08778183016931226
6136,0,0,0.00011571484900923238
6137,0,0,0.286601282746669
6138,0,0,0.4183418458202768
6139,0,0,0.0023139711637943845
6140,0,0,0.0002203439022941527
6141,0,0,0.042123913307233
6142,0,0,0.13005816923874963
6143,0,0,0.000972811668724363
6144,0,0,0.05919108800678794
6145,0,0,0.03406773471356042
6146,0,0,0.14256545472846527
6147,0,1,0.7529699061149436
6148,0,0,0.03015090075844625
6149,0,1,0.6020847026501865
6150,0,0,0.17402875796407502
6151,0,1,0.5448572040021417
6152,0,0,0.05934549828067596
6153,0,0,0.0214492319420883
6154,0,1,0.8626138701344883
6155,0,0,0.10564620953786727
6156,0,0,9.652031351412138e-05
6157,0,1,0.7155467316644021
6158,0,0,0.05078084772839859
6159,0,0,0.06723171143792116
6160,0,0,0.01782813084994926
6161,0,0,0.02955882384420825
6162,0,0,0.027292101541217334
6163,0,0,0.024392355436113188
6164,1,1,0.6141604636773723
6165,0,0,0.05565533556720971
6166,0,0,0.01738484671244521
6167,0,0,0.053028262074165465
6168,0,0,0.0002762974340841722
6169,0,0,0.03279020819355835
6170,0,0,0.00035827496887421643
6171,0,0,0.0029312968513377094
6172,0,0,0.000503636492080088
6173,0,0,0.05646229419840701
6174,0,0,0.03414576230338463
6175,0,0,0.1394760570484881
6176,0,0,0.06868823818354956
6177,0,0,0.0943514719090019
6178,0,1,0.900420894155546
6179,0,0,0.08439166276303141
6180,0,0,0.047496575051497986
6181,0,1,0.5552531879228394
6182,0,0,0.03830936722640981
6183,0,0,0.17737929970560448
6184,0,1,0.5493959115014965
6185,0,0,0.0027219393200889363
6186,0,1,0.6677908642673658
6187,0,0,0.0008668854608301574
6188,0,1,0.8529238247503006
6189,0,0,0.1332867387901357
6190,0,0,0.0005736583220650607
6191,0,0,0.04772685316359012
6192,0,0,0.15135258043300015
6193,0,0,0.050230641020208334
6194,0,1,0.5302786625922071
6195,0,0,0.126014971264596
6196,0,0,0.11296244172080856
6197,0,0,0.18677217342984814
6198,0,0,0.07085210925199494
6199,0,0,0.4240663246189141
6200,0,0,0.2861052259526185
6201,0,0,0.03357549232094057
6202,0,1,0.540677010466685
6203,0,0,0.10374986127391572
6204,0,0,0.00034889551587133404
6205,0,0,0.002271333001381183
6206,0,0,0.03122317972196749
6207,0,0,0.016148352369347137
6208,0,0,0.37503899454299894
6209,0,0,0.19897164593341177
6210,0,0,0.1566183186239493
6211,0,0,0.06162513248923641
6212,0,0,0.0007137034628658725
6213,0,0,0.11784740635809035
6214,0,0,0.027163834519069754
6215,0,0,0.03203846837800304
6216,0,0,0.0005213359344880018
6217,0,1,0.6072271187718035
6218,0,0,0.0001460910114936548
6219,0,0,0.09311621316136305
6220,0,0,0.16535871196633992
6221,0,0,0.02518143647847148
6222,0,0,0.05108461458120263
6223,0,0,0.0005293700978342755
6224,0,0,0.001301930025528547
6225,0,0,0.12896071069817253
6226,0,0,0.056139582823006746
6227,0,1,0.865582917713962
6228,0,0,0.2361187553108027
6229,0,0,0.0710603129036149
6230,0,0,0.001267642675409111
6231,0,0,0.0023271257967918133
6232,0,0,0.06080339579263506
6233,0,1,0.6769630989756157
6234,0,0,0.05402675691414436
6235,0,0,0.03943694537048123
6236,0,0,0.06398692757647086
6237,0,0,0.02674029918298424
6238,0,0,0.023506507734448002
6239,0,0,0.2052999809151261
6240,0,0,0.27811765236704045
6241,0,0,0.06057791706204172
6242,0,1,0.7749590596761259
6243,0,0,0.05729056714905961
6244,0,0,0.000527373006849852
6245,0,0,0.001059782674161806
6246,0,0,0.020187886350497307
6247,0,0,0.000873001115993449
6248,0,1,0.7653546599368694
6249,0,0,0.0017393627628062385
6250,0,0,0.05273471487821067
6251,0,0,0.0837354724632305
6252,0,0,0.0004329557169308781
6253,0,0,0.07125918941299322
6254,0,1,0.6130217220372067
6255,0,0,0.04248466403537719
6256,0,1,0.818164785699362
6257,0,0,0.15357055990664312
6258,0,0,0.030417030788020077
6259,0,0,0.0011859480917524757
6260,0,0,0.054604195144896985
6261,0,0,0.049631188790063716
6262,0,0,0.0009773314598427374
6263,0,1,0.6242192092366726
6264,0,1,0.9005133458588316
6265,0,1,0.9827959568929413
6266,0,0,0.03474952278522568
6267,0,0,0.06124813874135169
6268,0,0,0.11295259691613714
6269,0,0,0.000582295771807499
6270,0,1,0.7458925722765974
6271,0,0,0.13813796328154035
6272,0,0,0.10536939903523189
6273,0,0,0.051279712815736934
6274,0,0,0.04593163666018527
6275,0,0,0.47257019789990085
6276,0,0,0.09420189890417736
6277,0,0,0.0010485965204581867
6278,0,0,0.17997686421303005
6279,0,0,0.4378255293219048
6280,0,0,0.26050912726653475
6281,0,0,0.0482840171427751
6282,0,0,0.4333289395482147
6283,0,0,0.02357752707815382
6284,0,0,0.35294765663093336
6285,0,0,0.0003018664498932
6286,0,0,0.06642838443288328
6287,0,0,0.01189030345887516
6288,0,0,0.11670766684539931
6289,0,0,0.06426180384651764
6290,0,1,0.78019211769817
6291,0,0,0.03682335912893519
6292,0,0,0.0773324098313434
6293,0,0,0.24283355406699664
6294,0,0,0.08877278047041448
6295,0,1,0.940345676589294
6296,0,0,0.08797135263458088
6297,0,0,0.043833330211121006
6298,0,0,0.0005620491944432092
6299,0,1,0.5984022498788726
6300,0,0,0.038842737825759
6301,0,0,0.254082326958494
6302,0,0,0.02451750332196608
6303,0,0,0.12222452153745572
6304,0,0,0.0928487597477936
6305,0,0,0.14742013102237594
6306,0,0,0.1578509452965238
6307,0,0,0.1447516875321074
6308,0,0,0.05063626918841586
6309,0,0,0.12970072774585326
6310,0,1,0.7394788128276649
6311,0,0,0.17873224644076852
6312,0,0,0.053284919755657245
6313,0,0,0.03720373891618396
6314,0,0,0.00015504836158909644
6315,0,0,0.407557739446796
6316,0,1,0.9984933823591187
6317,0,0,0.0731821862420465
6318,0,0,0.1494425914101319
6319,0,0,0.05610206943142363
6320,0,0,0.24398095270329553
6321,0,0,0.1219829244211588
6322,0,0,0.00039333942336437094
6323,0,0,0.28050856712943995
6324,0,0,0.0026679399030709525
6325,0,0,0.03429495119372054
6326,0,0,0.03125898535489277
6327,0,0,0.01989533638182172
6328,0,1,0.7257674350609218
6329,0,0,0.13460905250143795
6330,0,1,0.6420494809764365
6331,0,0,0.02916709681968753
6332,0,0,0.004516609730402562
6333,0,0,0.10083903951015416
6334,0,0,0.048935752235198374
6335,0,0,0.0001607582516819515
6336,0,0,0.0036170248356486613
6337,0,0,0.018304488997992148
6338,0,0,0.0004748028282529475
6339,0,1,0.9724066621844941
6340,0,0,0.054905412940584535
6341,0,0,0.0007534240713104948
6342,0,0,0.05346251289077556
6343,0,0,0.041256412723704734
6344,0,0,0.4184107407907527
6345,0,1,0.8760300881134226
6346,0,1,0.8589483612239204
6347,0,1,0.9228144206077107
6348,0,0,0.0005978158991682178
6349,0,0,0.045195335611047965
6350,0,1,0.6191458173159873
6351,0,0,0.03544862168715495
6352,0,0,0.0006732993362150151
6353,0,0,0.0008142063862781537
6354,0,0,0.00429950543076927
6355,0,0,0.027266457692863573
6356,0,0,0.0010990265782679248
6357,0,0,0.062392532456868356
6358,0,0,0.0015197258495311954
6359,0,0,0.00028521934573691845
6360,0,1,0.9876500626159517
6361,0,0,0.17006595688266107
6362,0,0,0.14845473519838787
6363,0,1,0.9606902350833245
6364,0,0,0.030824435812147388
6365,0,1,0.820744088957274
6366,0,0,0.04805028439986562
6367,0,0,0.03652456048437326
6368,0,0,0.1470613053485443
6369,0,0,0.2252547320909319
6370,0,0,0.11274644393218886
6371,0,1,0.8853849271332032
6372,0,0,0.0004927636699161095
6373,0,0,0.10890753259240353
6374,0,0,0.00814565876968506
6375,0,0,0.10399141785263108
6376,0,0,0.021512277767967027
6377,0,1,0.9739537239548578
6378,0,0,0.07811008793528033
6379,0,0,0.0037577992021491763
6380,0,0,0.307379405681026
6381,0,0,0.3165710197259669
6382,0,0,0.07152490492673982
6383,0,0,0.14122306166187518
6384,0,0,0.06315682315698591
6385,0,0,0.021989128513007588
6386,0,0,0.06067287295124179
6387,0,0,0.23189856964355648
6388,0,0,0.03560352528171263
6389,0,0,0.4107857628978532
6390,0,0,0.012715690469051823
6391,0,0,0.45613535983586484
6392,0,1,0.7234993119386406
6393,0,0,0.048304643142298355
6394,0,0,0.01086122165527968
6395,0,0,0.002245413825523981
6396,0,0,0.17577317160056638
6397,0,0,0.0700705680934499
6398,0,0,0.06733047244198082
6399,0,0,0.019693642926339537
6400,0,1,0.7056423249322531
6401,0,0,0.04516480706817946
6402,0,0,0.0029214182111087375
6403,0,0,0.0005522891684041836
6404,0,0,0.08376179436986886
6405,0,0,0.05775581775678552
6406,0,0,0.05002711953783239
6407,0,0,0.007083633444306151
6408,0,1,0.9965871379391963
6409,0,0,0.055385366627914816
6410,0,0,0.07611385969695111
6411,0,0,0.3121861382450387
6412,0,0,0.058084012307692924
6413,0,1,0.8478434039778759
6414,0,0,0.024538241545751897
6415,0,0,0.0002228324771665865
6416,0,0,0.052739585659491196
6417,0,0,0.01725227260447229
6418,0,0,0.19891427855245755
6419,0,0,0.1102150035227426
6420,0,0,0.00033679093640687474
6421,0,0,0.013202522682721844
6422,0,0,0.027346177865690054
6423,0,0,0.06521671338513794
6424,0,1,0.5347726852286
6425,0,0,0.14836875146551393
6426,0,0,0.091790261958455
6427,0,0,0.04408301856865309
6428,0,0,0.02969670803970107
6429,0,0,0.0014630870331495951
6430,0,0,0.0004607122745088507
6431,0,1,0.9816263182574649
6432,0,0,0.012339377601114167
6433,0,0,0.3891575266735775
6434,0,0,0.00834697237083234
6435,0,0,0.09190506097623465
6436,0,0,0.07322411443952287
6437,0,1,0.8501718298852324
6438,0,0,0.03207629740284041
6439,0,0,0.06390596830546481
6440,0,0,0.0751475299558871
6441,0,0,0.04462316923220393
6442,0,0,0.006732993637129206
6443,0,0,0.12275155579148134
6444,0,0,0.00044067345463437966
6445,0,0,0.04777602039262436
6446,0,0,0.002088972564022902
6447,0,0,0.03581941977628523
6448,0,1,0.828719411161173
6449,0,0,0.21154730473309546
6450,0,0,0.06302181273701628
6451,0,0,0.07382115865376798
6452,0,0,0.137860276934718
6453,0,0,0.0001251183821878807
6454,0,1,0.8270130163976434
6455,0,0,0.05940367824867535
6456,0,0,0.029295327730594987
6457,0,0,0.02296998956264661
6458,0,0,0.0010197782941871764
6459,0,0,0.027340080327548418
6460,0,0,0.032567410441070525
6461,0,0,0.2421005268107622
6462,0,1,0.9442521185601671
6463,0,1,0.6954286093663148
6464,0,0,0.0004880186553650236
6465,0,0,0.14465668197397055
6466,0,1,0.7107508735603117
6467,0,1,0.6065468023995058
6468,0,0,0.1321238710237077
6469,0,0,0.000363348081580613
6470,0,0,0.0001790212481032916
6471,0,0,0.39930645699847983
6472,0,0,0.06305405433159283
6473,0,0,0.0018806724560525717
6474,0,1,0.8178847708496226
6475,0,0,0.04436696294282694
6476,0,0,0.00023278829047085543
6477,0,0,0.071648391851402
6478,0,0,0.00034436881736402017
6479,0,0,0.08213887770834744
6480,0,0,0.08421529451317834
6481,0,0,0.04090590541010754
6482,0,0,0.04475901837672018
6483,0,0,0.035377930107568185
6484,0,0,0.03231302082543481
6485,0,0,0.0009255696750098002
6486,0,0,0.07356746731506736
6487,0,0,0.040098656451138345
6488,0,0,0.050687787797409366
6489,0,0,0.04864550786554263
6490,0,0,0.32524363778792126
6491,0,1,0.6806953370298349
6492,0,0,0.047415953646611185
6493,0,0,0.18371039383081544
6494,0,0,0.05795374208315144
6495,0,0,0.26920306172272784
6496,0,0,0.33438213320572074
6497,1,0,0.3333320767036106
6498,0,1,0.5976043952708456
6499,0,1,0.8783381157724595
6500,0,0,0.044656109907605095
6501,0,0,0.003146455304141517
6502,0,0,0.04108370162931484
6503,0,0,0.47849383670781215
6504,0,0,0.4727858805979243
6505,0,1,0.9164868906235001
6506,0,0,0.061377417221115727
6507,0,0,0.0006971872009993622
6508,0,0,0.009791323374766845
6509,0,0,0.3646549509646367
6510,0,0,0.00019483624729901673
6511,0,0,0.2035061027848901
6512,0,0,0.0006957399475644146
6513,0,0,0.000295838058274467
6514,0,0,0.0010289209281697657
6515,0,1,0.8958938920773727
6516,0,0,0.041509700660350916
6517,0,1,0.7357397539662626
6518,0,1,0.5699309095300529
6519,0,1,0.9743174384973199
6520,0,1,0.8828721293955484
6521,0,0,0.1208876901866967
6522,0,0,0.061848986185285684
6523,0,0,0.0012343462235376355
6524,0,0,0.04843561967140368
6525,0,0,0.059302652381505117
6526,0,0,0.1740119577973935
6527,0,0,0.06464420231482955
6528,0,0,0.13219397847519745
6529,0,1,0.9030523448765602
6530,0,0,0.24398680850462756
6531,0,0,0.018918858141818564
6532,0,0,0.037804049678791925
6533,0,0,0.0661390086749549
6534,0,0,0.07309915082230034
6535,0,0,0.05970571403864048
6536,0,0,0.11928960501108495
6537,0,0,0.19987973474377418
6538,0,0,0.06682017411408944
6539,0,0,0.14044683925566506
6540,0,0,0.12458368635990007
6541,0,1,0.5111461888142159
6542,0,0,0.19799191184446072
6543,0,0,0.057728780927721275
6544,0,0,0.3618935992193947
6545,0,0,0.2759172654434662
6546,0,0,0.16716594771900428
6547,0,0,0.07510821657602187
6548,0,0,0.14755315537303532
6549,0,0,0.05219891046165966
6550,0,0,0.03202884582971402
6551,0,0,0.16289786412754925
6552,0,0,0.0009181280899828032
6553,0,0,0.00039098653127480406
6554,0,0,0.05642478591360124
6555,0,0,0.04092604210639303
6556,0,0,0.05334087731816528
6557,0,1,0.5329851950107771
6558,0,0,0.00022185991347772223
6559,0,0,0.0009543714674930142
6560,0,0,0.002689735670359371
6561,0,0,0.041100733098678406
6562,0,0,0.08339063526616018
6563,0,0,0.07798721743998778
6564,0,1,0.9050253031902106
6565,0,1,0.5130379105880809
6566,0,0,0.48049560240784944
6567,0,0,0.03207035203148367
6568,0,0,0.4287649361890227
6569,0,0,0.17081913881842967
6570,0,0,0.05852754740123325
6571,0,1,0.9989708316843909
6572,0,0,0.0010667333710887713
6573,0,0,0.3049359415373841
6574,0,0,0.19005452871353218
6575,0,0,0.04110094537528783
6576,0,0,0.47620744465840786
6577,0,0,0.0031049184790056766
6578,0,0,0.0007841183413844669
6579,0,0,0.0028431823922716163
6580,0,1,0.7761725064426284
6581,0,0,0.35086850432911126
6582,0,1,0.7453717764024667
6583,0,0,0.06564700183677794
6584,0,0,0.0004253529100194209
6585,0,0,0.10967833785669874
6586,0,0,0.4887524805779443
6587,0,0,0.007898800809368238
6588,0,0,0.02669983986698326
6589,0,0,0.07972437597248058
6590,0,0,0.00011344876022900762
6591,0,1,0.8598658723864323
6592,0,0,0.02249781119198153
6593,0,0,0.029064080672500818
6594,0,0,0.0011632214113783319
6595,0,1,0.9032055849591034
6596,0,0,0.040037168118142674
6597,0,0,0.03756696417544216
6598,0,0,0.002439619455327868
6599,0,0,0.05822041004275887
6600,0,0,0.08992470746409541
6601,0,0,0.0316036498396277
6602,0,0,0.04837678556750555
6603,0,0,0.4180715723337394
6604,0,0,0.07339406952156431
6605,0,0,0.04045914891002799
6606,0,0,0.00016997887215740152
6607,0,0,0.24236829453354566
6608,0,0,0.09940798253081574
6609,0,0,0.12491406921537997
6610,0,0,0.07077563299031096
6611,0,0,0.000336354096611155
6612,0,0,0.4050502923331742
6613,0,0,0.10079171008810163
6614,0,0,0.18451324911687828
6615,0,0,0.06846177606875413
6616,0,0,0.20903049731958598
6617,0,0,0.023081543832591082
6618,0,0,0.0016733239024636216
6619,0,0,0.04584351455082278
6620,0,0,0.026978778259186577
6621,0,0,0.026769239026016314
6622,0,0,0.02982983935163305
6623,0,0,0.07974723932093604
6624,0,0,0.03545599072766351
6625,0,0,0.15504056851103595
6626,0,0,0.030157985325144864
6627,0,0,0.13890664363410082
6628,0,0,0.04701866468856606
6629,0,0,0.4985371933741666
6630,0,0,0.07607320063588684
6631,0,0,0.00027343878601696384
6632,0,0,0.49645556213305914
6633,0,1,0.9970920158138589
6634,0,0,0.09201749190127696
6635,0,0,0.02111036137950807
6636,0,0,0.026286224886251992
6637,0,1,0.7551312605987982
6638,0,0,0.06332977438246881
6639,0,0,0.34845569913054625
6640,0,0,0.04397350278354246
6641,0,0,0.02708491906251201
6642,0,0,0.058551832085949745
6643,0,0,0.07514147754841709
6644,0,0,0.10681694699491427
6645,0,0,0.041467830560029104
6646,0,0,0.09705394737257036
6647,0,0,0.07603339716425861
6648,0,0,0.03801443559869481
6649,0,0,0.0476723163757794
6650,0,0,0.055791792636306264
6651,0,0,0.0035652685047211025
6652,0,0,0.04405381953370688
6653,0,0,0.05485945147419414
6654,0,0,0.06751688273374613
6655,0,0,0.1634234406554943
6656,0,0,0.05495444765973095
6657,0,0,0.3761025725192825
6658,0,0,0.0005297696755621466
6659,0,0,0.06401498789927997
6660,0,0,0.08735257374459357
6661,0,0,0.07031201405405743
6662,0,0,0.04696579163715068
6663,0,0,0.0002347104122291546
6664,0,0,0.05151838662332472
6665,0,0,0.044227196295851486
6666,0,1,0.7760849555428226
6667,0,0,0.17350136248902306
6668,0,0,0.0491683467364148
6669,0,0,0.06805456568867779
6670,0,0,0.00039080155772585386
6671,0,0,0.06109567459694166
6672,0,0,0.048568939942845085
6673,0,0,0.22055963534158596
6674,0,0,0.19743055110473998
6675,0,0,0.3850287346860207
6676,0,0,0.052226974269450596
6677,0,0,0.10989744514166419
6678,0,0,0.00044850348467215945
6679,0,1,0.553097279250988
6680,0,0,0.25907292412751676
6681,0,0,0.00015551337908861982
6682,0,0,0.0002852052509724899
6683,0,0,0.004908840148160761
6684,0,1,0.7414885867087925
6685,0,0,0.050418234679877896
6686,0,0,0.028354568543489923
6687,0,0,0.06112553795874575
6688,0,0,0.0004028565256272415
6689,0,0,0.0013786931564232492
6690,0,1,0.7910112178279445
6691,0,0,0.1037382145918214
6692,0,0,0.0332787880957403
6693,0,0,0.12333269690226836
6694,0,0,0.052085903247596134
6695,0,0,0.24375347521777713
6696,0,0,0.08552679404511451
6697,0,1,0.6971660821858982
6698,0,0,0.03779092214024964
6699,0,0,0.09646647874490825
6700,0,0,0.043972517774249986
6701,0,0,0.1375964096702251
6702,0,0,0.0018143594402979329
6703,0,0,0.04362651554227899
6704,0,0,0.06330654838432696
6705,0,0,0.06516950189843215
6706,0,0,0.06843463334540416
6707,0,0,0.00029456023329274566
6708,0,0,0.003658368942716535
6709,0,0,0.001824962276868763
6710,0,0,0.13702007211126865
6711,0,0,0.023061759763899327
6712,0,0,0.1128956386151748
6713,0,0,0.20147274873135812
6714,0,0,0.22865407661140366
6715,0,0,0.05226190163990573
6716,0,0,0.0006526006353103724
6717,0,0,0.03707544908080539
6718,0,1,0.7363637715796271
6719,0,0,0.08394830727609338
6720,0,0,0.41538415100164877
6721,0,0,0.11093899264119379
6722,0,1,0.9642776199716154
6723,0,0,0.04168620259745825
6724,0,0,0.09030265600559441
6725,0,0,0.028396823956262748
6726,0,0,0.06650925340072043
6727,0,0,0.06954310414270198
6728,0,0,0.39118543291107905
6729,0,1,0.6094637413545602
6730,0,1,0.7098618995677848
6731,0,0,0.4370426443185992
6732,0,0,0.06281878785591656
6733,0,0,0.08422152863660516
6734,0,0,0.0885967062854758
6735,0,0,0.17853625009918225
6736,0,0,0.07110960892672862
6737,0,0,0.09110045509941744
6738,0,0,0.12644270346943245
6739,0,0,0.3789886390744423
6740,0,0,0.1296598320623131
6741,0,0,0.001669060933476764
6742,0,0,0.1300859346840144
6743,0,0,0.07561305649360697
6744,0,1,0.8541304399917241
6745,0,0,0.0009705736758133487
6746,0,0,0.0006750673787752023
6747,0,1,0.7092215795050043
6748,0,1,0.9814738991059542
6749,0,0,0.0308655045086785
6750,0,0,0.03146091068500022
6751,0,0,0.08540662233977109
6752,0,0,0.08771096948343396
6753,0,0,0.1674474594319698
6754,0,0,0.0010903543861971053
6755,0,0,0.11555058634839639
6756,0,0,0.24410406394041237
6757,0,0,0.04568017681255325
6758,0,0,0.2920586324219733
6759,0,0,0.07470777270776664
6760,0,0,0.0009673433405874846
6761,0,0,0.1531402394560659
6762,0,0,0.04154206801645394
6763,0,0,0.0002524286148079226
6764,0,0,0.01813615485465202
6765,0,0,0.04186421954944639
6766,0,0,0.0710532724367766
6767,0,0,0.019246422666710915
6768,0,0,0.11651902320218192
6769,0,0,0.021443451994706233
6770,0,0,0.0005782512605694016
6771,0,0,0.06081798752140675
6772,0,0,0.0005203597144623365
6773,0,1,0.8052560020273462
6774,0,0,0.00031915794230530825
6775,0,0,0.3974299038482944
6776,0,0,0.09468457511561272
6777,0,0,0.038003915260451375
6778,0,0,0.03317456918789394
6779,0,0,0.182383198781459
6780,0,0,0.06732869180832891
6781,0,0,0.03267136853992249
6782,0,0,0.000424683391174159
6783,0,0,0.12183916311621296
6784,0,0,0.28114978570633414
6785,0,0,0.03126046393996681
6786,0,0,0.14486730868441486
6787,0,0,0.011038107144384883
6788,0,0,0.00016722583323702274
6789,0,1,0.9818928288811943
6790,0,0,0.029587817652691074
6791,0,0,0.00026216428925944805
6792,0,0,0.14770589104654694
6793,0,0,0.29257853534198314
6794,0,1,0.9895959703522674
6795,0,0,0.05523494483405997
6796,0,0,0.2320285355133107
6797,0,0,0.1533776839655142
6798,0,0,0.04569264691928552
6799,0,0,0.048769625604944244
6800,0,0,0.03510402592482238
6801,0,0,0.1478842237600612
6802,0,0,0.001224502653164531
6803,0,0,0.07709293484037875
6804,0,0,0.03134949196330626
6805,0,0,0.27336949240209807
6806,0,0,0.09135566475556499
6807,0,0,0.026730823199096608
6808,0,0,0.09877591931941872
6809,0,0,0.026367779869612588
6810,0,0,0.04849337487973814
6811,0,0,0.0003444774142504011
6812,0,1,0.9940322543638275
6813,0,0,0.09533900922431421
6814,0,1,0.8027172264775883
6815,0,0,0.05462628024225951
6816,0,0,0.0731303489228718
6817,0,0,0.037924074907524266
6818,0,0,0.12675227766261354
6819,0,1,0.9899398537284584
6820,0,0,0.0005087787593206168
6821,0,0,0.18573642964560663
6822,0,0,0.0865270051192975
6823,0,0,0.08060181727848877
6824,0,0,0.05709857653696602
6825,0,0,0.03512477632018467
6826,0,0,0.18727634806412063
6827,0,0,0.12309245725240055
6828,0,0,0.0003733326156417846
6829,0,0,0.05869499859038882
6830,0,0,0.12834418070561085
6831,0,0,0.04925377652688447
6832,0,0,0.04287034602941796
6833,0,0,0.025600336383975197
6834,0,0,0.0075392131074026505
6835,0,0,0.028064921498197615
6836,0,0,0.10870112382179709
6837,0,0,0.011444980658868568
6838,0,0,0.2482286674532383
6839,0,0,0.13334125339348765
6840,0,0,0.0010169936734641797
6841,0,0,0.10764432238527762
6842,0,1,0.721173875150074
6843,0,0,0.04281335774461915
6844,0,0,0.0001171899745729786
6845,0,1,0.674799308971915
6846,0,0,0.06627627973543938
6847,0,0,0.13779576866555007
6848,0,1,0.9675625293973139
6849,0,0,0.16532458089702465
6850,0,0,0.04625808279862373
6851,0,0,0.37211526326903915
6852,0,0,0.11802782419654566
6853,0,0,0.07295827584831079
6854,0,0,0.07487354974648558
6855,0,0,0.09674308047188375
6856,0,0,0.033490515649204425
6857,0,0,0.05648287384063081
6858,0,1,0.7448569818683743
6859,0,0,0.002339503129089518
6860,0,0,0.21834369670468226
6861,0,0,0.04443080212484771
6862,0,0,0.19780538151001537
6863,0,0,0.09357086262053071
6864,0,0,0.09350637740627511
6865,0,0,0.2857470945361102
6866,0,1,0.7806637274824765
6867,0,0,0.06483481416560485
6868,0,1,0.9155813982930181
6869,0,0,0.017277395412197152
6870,0,0,0.0001476077801874321
6871,0,1,0.9296025271172934
6872,0,0,0.2740024601328278
6873,0,0,0.0008817651445013996
6874,0,0,0.041250882693120196
6875,0,0,0.147570290142564
6876,0,0,0.032155645670247715
6877,0,1,0.6437425495036022
6878,0,0,0.03638507514082448
6879,0,0,0.023128114426730555
6880,0,0,0.138585033357973
6881,0,0,0.05771730254239569
6882,0,0,0.07434689143322881
6883,0,0,0.12729980137649874
6884,0,0,0.0009138088324489192
6885,0,0,0.027588869736355343
6886,0,0,0.003146222491113442
6887,0,0,0.00026228782432162685
6888,0,0,0.037926219823863995
6889,0,0,0.0018826625951784816
6890,1,1,0.9982792967960951
6891,0,0,0.013002047799117351
6892,0,0,0.02977541499271084
6893,0,0,0.23457282413069241
6894,0,1,0.5765331178791874
6895,0,0,0.1362002137354627
6896,0,1,0.830977259265562
6897,0,0,0.00014463234991159935
6898,0,1,0.7377650797192008
6899,0,0,0.15398119813292457
6900,0,0,0.28764837915041214
6901,0,1,0.8057966966251493
6902,0,0,0.22276853415982054
6903,0,0,0.08576982112237841
6904,0,0,0.030848821716085596
6905,0,0,0.054979957272487966
6906,0,1,0.8242822482017218
6907,0,0,0.0004465581321739455
6908,0,0,0.043802244249930414
6909,0,0,0.005973421640633528
