idx_original,dbscan_anomalia,gmm_logprob,gmm_cluster,Class
8657,0,-1.983812847254062,0,0
54360,0,-1.8187869067553255,4,0
23069,0,-3.1193282229488304,5,0
23141,0,-2.491864961353082,0,0
282941,0,-3.104340441137124,4,0
215784,0,-2.15737615327493,0,0
242093,0,-2.0655349978573945,4,0
243080,0,-2.209053656983232,0,0
144613,0,-7.286185614525109,6,0
24002,0,-3.0672766874543775,5,0
274958,1,-9.078317881850934,6,0
259055,0,-2.7648519194258303,0,0
240310,0,-2.2269792897448473,0,0
163537,0,-2.221701111592791,4,0
275293,0,-3.04939834669987,4,0
138663,0,-3.5642060924684773,1,0
28860,0,-3.5469214779671283,5,0
179338,0,-1.7291133340583291,0,0
269713,0,-3.9523742079350104,1,0
280360,0,-2.7503513728943325,5,0
226325,0,-2.9579862692696914,4,0
275101,0,-3.2350754226456777,4,0
171792,0,-3.4467802731351616,5,0
151832,0,-1.911403338132445,0,0
11925,0,-1.9692730612206957,0,0
223026,0,-2.502725280572171,4,0
239670,0,-2.6183253828907644,0,0
254726,0,-3.61521866481684,1,0
112792,0,-1.8586946401933606,0,0
216701,0,-2.4057354882719486,4,0
222766,0,-5.254121032644515,3,0
121619,0,-1.7723390992695125,4,0
37387,0,-6.469559228801246,6,0
156700,0,-2.5390865686134227,4,0
281624,0,-4.889183463672248,3,0
61732,0,-2.107879775324108,4,0
32474,0,-6.000511107723386,6,0
224769,0,-5.900045940725547,3,0
141232,0,-2.441132633268866,4,0
161388,0,-1.5186017637452396,0,0
113682,0,-3.9973016433045583,0,0
228754,0,-2.167634808430142,4,0
55840,0,-2.2678613584555043,0,0
89150,1,-8.24516436245011,6,0
53651,0,-6.165404031103743,6,0
114758,0,-1.6676161312258695,0,0
151895,0,-4.705270676933682,1,0
163149,0,-3.8230612520543175,4,1
253368,0,-2.216151747166178,4,0
118077,0,-1.6146186237789673,0,0
35716,0,-2.0445204402242174,4,0
175852,0,-2.6694777777998024,5,0
219344,0,-3.181485687025607,1,0
125032,0,-2.790352127977185,5,0
41133,0,-3.7690844814280737,5,0
213599,0,-2.3048656880315526,0,0
35496,0,-3.7263507236858295,1,0
24099,0,-1.9365617183280137,0,0
261383,0,-2.609225582940205,4,0
281315,0,-2.3285629550136457,4,0
195473,0,-2.364660000611685,0,0
96409,0,-6.063090435780512,1,0
150183,0,-2.440271962436739,4,0
224390,0,-1.965234989261331,4,0
64469,0,-6.304874373560256,6,0
123174,0,-1.919709494112366,0,0
164888,0,-2.5521142817026945,4,0
71160,0,-5.137820792747754,3,0
252122,0,-3.533276169659778,5,0
281846,0,-5.18105145391928,3,0
213223,0,-2.5634229510007067,0,0
274746,0,-4.415900470251974,0,0
261423,0,-2.501095783007889,4,0
244242,0,-3.009376985904145,5,0
130603,0,-1.8915726890156699,0,0
181010,0,-2.445217455549844,4,0
71374,0,-1.9218485647100967,0,0
181156,0,-4.679723542831395,3,0
98896,0,-2.3254791053982533,4,0
41599,0,-2.5325707424816506,0,0
252454,0,-2.794411534547959,4,0
250944,0,-2.2451323919747166,0,0
39885,0,-6.156778867508774,6,0
253731,0,-3.0767239243290776,0,0
96074,0,-1.8511450976156165,0,0
270476,0,-5.114883149041938,1,0
271022,0,-2.454339403794101,0,0
213258,0,-2.130134205453381,0,0
32192,0,-3.3558337524238113,1,0
75216,0,-1.7891059470992845,4,0
231349,0,-4.486513702455177,5,0
238914,0,-7.65924880367252,6,0
226066,0,-2.631780463102733,4,0
73973,0,-2.6035698598843355,4,0
162173,0,-2.120141016568291,4,0
223131,0,-2.9778536930496005,5,0
12960,0,-2.450390826276231,4,0
220029,0,-3.3748653603363317,1,0
86890,0,-3.16874972541184,1,0
267137,0,-3.4667501689458584,5,0
41,0,-5.033208402464066,3,0
121613,0,-1.7158332721991254,0,0
93698,0,-3.7702731157845975,1,0
11347,0,-2.738107751895715,0,0
79002,0,-6.08282318903927,6,0
107416,0,-1.9318484167231977,0,0
47575,0,-2.828021530988231,5,0
280468,0,-3.00767747806975,5,0
248571,0,-2.577656231260876,0,0
257945,0,-2.0740722238942557,4,0
142336,0,-5.604887607702222,3,0
99433,0,-3.0467101294087815,4,0
236247,0,-2.20053439284177,0,0
203319,0,-3.8898634409724795,5,0
242079,0,-3.369530702380756,1,0
242190,0,-1.8745731566086046,4,0
59358,0,-5.075855392351884,3,0
170946,0,-2.1002630859344786,0,0
230919,0,-3.4012951170974604,1,0
176470,0,-2.140792825249997,0,0
141817,0,-1.8193149583878703,0,0
60564,0,-1.767414577114122,4,0
241321,0,-2.8615342354821323,0,0
233038,0,-2.9429744297665272,4,0
265174,0,-2.1611054370020835,0,0
184277,0,-5.620703531981558,3,0
212716,0,-2.0001074938816505,0,0
222444,0,-2.3267891721112663,0,0
209453,0,-3.2950573091109945,5,0
209376,0,-3.0557570450807283,1,0
16467,0,-2.566770727489881,0,0
82595,0,-5.628755817745159,1,0
15912,0,-3.2052639740907636,1,0
187329,0,-2.147736417590983,0,0
96339,0,-2.33585974723234,0,0
130447,0,-2.232881860578571,0,0
27120,0,-1.9702335499962003,4,0
135892,0,-5.046926456588116,3,0
157530,0,-2.0422147634056365,0,0
267037,0,-4.190455581745497,0,0
220166,0,-2.4548835572619963,4,0
281080,0,-1.7447361857849628,4,0
18491,0,-3.8581283854781994,5,0
61452,0,-1.971460695346984,0,0
63686,0,-2.0074401525237198,4,0
234896,0,-2.6205330366909703,0,0
195110,0,-6.5191526629274765,6,0
186745,0,-7.420443508025834,6,0
216628,0,-7.065867087579427,3,0
20091,0,-1.945004001286533,0,0
195401,0,-2.0400920526792574,0,0
78979,0,-2.6022453357598865,4,0
188885,0,-2.8758050041318914,5,0
237805,0,-3.9918056234721453,0,0
154520,0,-2.6174176313383954,0,0
126725,0,-2.3727199675667108,0,0
107568,0,-5.13942652787718,1,0
26265,0,-1.9757356036544722,4,0
282181,0,-4.9945509717418695,3,0
191914,0,-2.400644267500715,0,0
101978,0,-2.654054771713541,0,0
279002,0,-2.770298032021759,4,0
219566,0,-6.039128206002247,6,0
218563,0,-3.0119908668912148,0,0
134311,0,-1.8984381529427918,0,0
8631,0,-3.433527624730707,4,0
64500,0,-1.759263915949979,0,0
235547,0,-4.757161300198651,1,0
216269,0,-2.546398206671017,5,0
168049,0,-2.2104413149387403,0,0
129761,0,-2.9833953984659343,1,0
210128,0,-2.2763059529776446,4,0
85381,0,-2.1409341000937703,4,0
228543,0,-5.628190978843134,1,0
49275,0,-3.5131726438132964,1,0
130890,0,-2.1811341175223844,0,0
257918,0,-2.850808283236628,4,0
117066,0,-2.2658531615516173,0,0
55780,0,-6.105094248047227,3,0
266053,0,-5.436432245384792,5,0
53124,0,-1.9901042730832912,0,0
154205,0,-2.357105252067017,0,0
217658,0,-3.581646509382329,4,0
83020,0,-1.7703542160470211,0,0
210479,0,-3.003846808498001,4,0
55575,0,-4.762415122242875,5,0
81622,0,-2.6470495347943994,4,0
19122,0,-2.492786067008559,4,0
268147,0,-2.5568715170820724,4,0
54942,0,-2.7123330614102663,0,0
83533,0,-2.6648649442257595,0,0
97824,0,-2.01865501838784,4,0
275756,1,-9.059831196187398,6,0
222142,0,-4.130402129882082,4,0
161592,0,-2.5573201253613735,4,0
170283,0,-2.0228502457906345,4,0
198623,0,-1.977926062954429,0,0
150383,0,-1.7441511142576076,0,0
271994,0,-3.367591411731468,0,0
6891,0,-7.07436139689856,4,0
135126,0,-2.3102790542632152,0,0
200666,0,-2.6634565415942184,0,0
217008,0,-1.9875929776328356,0,0
101354,0,-2.9654177184784776,0,0
175509,0,-2.645919984386361,4,0
36851,0,-2.6790980991233733,5,0
64688,0,-3.0755864058757933,4,0
168950,0,-3.4466873020817363,1,0
136538,0,-1.6975736440561002,0,0
5555,0,-1.9142578250840645,4,0
78375,0,-1.6785401940542157,0,0
235892,0,-5.1869085446950205,3,0
216147,0,-2.529343839675162,0,0
234023,0,-3.7627328158090774,0,0
93592,0,-1.8608765842965693,0,0
168605,0,-3.8033124870294612,5,0
139043,0,-2.3690209427851077,4,0
147540,0,-2.047971665763484,0,0
75109,0,-2.906802945833492,5,0
37267,0,-3.618608746124747,1,0
128812,0,-4.540080388385311,1,0
271677,0,-2.2768010920732866,0,0
83137,0,-6.702307471331165,3,0
15511,0,-1.9747380395064627,0,0
178104,0,-2.4966243262728707,0,0
21785,0,-2.049097593312853,4,0
257296,0,-1.9045800834187672,4,0
211783,0,-3.2306294036039143,4,0
284537,0,-5.654252160325854,3,0
278103,0,-4.53598473717554,4,0
122134,0,-5.9665378235379745,3,0
103197,0,-2.386476044363781,0,0
39365,0,-1.8593870093510947,0,0
208630,0,-3.778513629031245,0,0
265523,0,-1.9546045030939887,0,0
211990,0,-2.4430880378482382,0,0
80448,0,-2.777294290074458,1,0
153641,0,-3.777021968303773,5,0
19226,0,-1.7241915344691612,4,0
194929,0,-2.912156284836397,5,0
93303,0,-2.1264811213286965,0,0
19542,0,-3.4629140347514205,5,0
89424,0,-2.034223502537775,0,0
205643,0,-8.477610218238985,6,0
174710,0,-2.6845682669223034,0,0
159901,0,-2.759692002209666,4,0
206192,0,-6.2445772199248015,3,0
12875,0,-1.7342186938677724,0,0
127481,0,-4.094126553904552,4,0
27329,0,-1.979630431504831,0,0
200413,0,-1.9950106761110291,4,0
81450,0,-2.4261801232267546,4,0
219949,0,-2.8815828115414313,0,0
117137,0,-3.8835422389465335,1,0
253984,0,-4.6526429273888,0,0
60815,0,-2.623993654417056,5,0
159879,0,-3.9480062035802996,1,0
183579,0,-4.118596283084068,5,0
153957,0,-2.422035507905936,0,0
96031,0,-1.7219615676796558,4,0
149072,0,-5.455429664539109,4,0
137449,0,-2.2386287649520638,4,0
82956,0,-3.8118883506937045,5,0
255083,0,-3.2279725867677556,4,0
93464,0,-2.9826986534236806,4,0
9201,0,-2.2042627860109163,0,0
211528,0,-2.5470354273469247,4,0
201797,0,-2.133383631174715,0,0
277433,0,-1.726071162976537,0,0
222932,0,-2.110657138468828,0,0
246136,0,-2.8295882153552396,4,0
284650,0,-1.8231572618513427,4,0
162102,0,-4.552204778740917,3,0
5457,0,-3.014996612138632,1,0
77016,0,-4.8862212417189985,1,0
20978,0,-6.760588272394111,6,0
27790,0,-1.9923041005465187,4,0
33038,0,-2.9408109517209846,1,0
227656,0,-3.0169171558780192,0,0
241156,0,-2.86068854440912,4,0
252871,0,-1.96004096917362,4,0
250434,0,-1.9359209815052192,4,0
79189,0,-4.582070372826804,1,0
148343,0,-3.90841796832313,4,0
63254,0,-1.8589884942338553,0,0
241053,0,-3.1424604267900196,0,0
74290,0,-2.3487657201151158,0,0
170084,0,-2.436172729114621,4,0
80793,0,-2.0049401136310685,0,0
255363,0,-1.7582934293348476,4,0
241809,0,-4.13128330724245,5,0
33292,0,-6.773972708035355,0,0
188102,0,-2.068952802803355,4,0
271799,0,-2.330019721923514,0,0
25794,0,-4.690390796452386,1,0
122995,0,-2.0083271808677488,0,0
174567,0,-4.209214402348991,4,0
271893,0,-1.7782961160033226,0,0
32430,0,-1.9167481147114431,0,0
84065,0,-5.135517755446131,5,0
174193,0,-1.509044933648466,0,0
147183,0,-2.738679614233268,4,0
245659,0,-2.4882636147706556,0,0
94004,0,-2.1133278787233976,0,0
107075,0,-2.8393620633914733,1,0
140347,0,-1.7255874177838049,4,0
200963,0,-2.1482689121740135,4,0
259099,0,-6.363930255971912,6,0
253595,0,-5.741645625457713,5,0
221437,0,-2.3485366651450206,0,0
81088,0,-3.4595412625249278,1,0
142623,0,-1.869499299144106,0,0
2337,0,-3.9581813624817728,5,0
73556,0,-2.2624604723700577,0,0
95756,0,-6.716828719387639,3,0
146122,0,-2.805038543909699,1,0
235750,0,-3.1773747039602083,4,0
191912,0,-4.258293459224528,5,0
96639,0,-3.8534634031579498,1,0
28795,0,-2.1842216268926204,4,0
24531,0,-4.193908818125107,4,0
143523,0,-1.8020524247941978,4,0
175881,0,-2.1400741685837104,0,0
225072,0,-2.0025148218566167,4,0
113264,0,-1.9994687071190176,0,0
211808,0,-4.686994477909366,5,0
169322,0,-2.308604821898729,4,0
105417,0,-2.2412922976987812,0,0
241660,0,-1.7310333936361626,4,0
209691,0,-3.3086001022201534,1,0
200286,0,-1.9596227771712276,0,0
46590,1,-10.719188349385988,2,0
216325,0,-2.875630164936234,0,0
133299,0,-2.107621535896902,4,0
181186,0,-2.2320950473523906,4,0
206739,0,-2.544903084804774,0,0
112839,0,-1.6420887939325457,0,0
237178,0,-4.136330541275046,4,0
106257,0,-1.8606195681162312,4,0
220017,0,-3.411017690953057,1,0
114718,0,-1.6554268169931956,0,0
199724,0,-3.0107227180190974,5,0
77354,0,-1.8299178743160116,0,0
88495,0,-1.7782942504470032,4,0
229698,0,-2.934575782166956,0,0
235169,0,-6.141114841830085,3,0
198382,0,-5.459065804814881,1,0
128666,0,-2.934144207357759,5,0
66732,0,-2.560070858244762,4,0
276892,0,-3.8196519711658916,4,0
107892,0,-3.796324081975803,0,0
118249,0,-2.5916239638061054,0,0
27955,0,-2.1494532357869884,0,0
11958,0,-1.8125670957623254,0,0
186634,0,-3.1966534217813383,4,0
56754,0,-2.2359474748089627,0,0
204349,0,-4.077844680440628,5,0
268786,0,-5.438525380578816,3,0
125681,0,-3.462907906034724,1,0
124012,0,-1.9375496763626217,0,0
102920,0,-2.1952221257966764,4,0
105554,0,-2.433527156963555,5,0
235953,0,-2.2180309584127955,0,0
235885,0,-2.2564396437919556,4,0
155287,0,-1.800708030247033,0,0
173182,0,-1.9400953162755206,0,0
31263,0,-1.819063399451395,4,0
235929,0,-1.8312828849562053,0,0
26127,0,-2.8153296081691424,5,0
249625,0,-2.3129144584778887,0,0
63916,0,-2.0436615364992825,4,0
7613,0,-1.7660733027302102,4,0
216694,1,-8.537342786246056,6,0
269342,0,-3.005110027460609,4,0
276303,0,-5.017499174637754,3,0
205307,0,-1.9819417616933517,4,0
106197,0,-2.7739059166431437,0,0
273675,0,-2.0897581191714156,4,0
141964,0,-3.1346194147165365,4,0
1686,0,-3.2901018683963312,4,0
10891,1,-11.260143674595337,2,1
112921,0,-3.6387812692048414,4,0
182110,0,-7.299844298670575,6,0
269614,0,-1.9998558136338074,0,0
168002,0,-3.802126607894319,5,0
210591,0,-1.8925289674755315,0,0
179705,0,-6.131432757426444,6,0
138962,0,-4.988368514266127,1,0
59985,0,-4.531692011853301,4,0
237964,0,-2.117190278567528,0,0
204805,0,-2.4596876849389853,0,0
276449,0,-4.294885731764931,5,0
272565,0,-4.780829147119136,1,0
176822,0,-2.5069817714082765,5,0
269179,0,-2.8511230580506566,0,0
161082,0,-3.0991656389017805,5,0
186962,0,-2.0516208083658576,0,0
238591,0,-2.6450327865581706,0,0
112294,0,-5.80175073454746,3,0
4150,0,-1.8093140093481181,0,0
226404,0,-3.992678347323888,4,0
210752,0,-5.129298372993573,1,0
249366,0,-5.498259729904313,0,0
654,0,-7.238543205769995,6,0
134504,0,-2.4478797797767466,4,0
141421,0,-2.045949991530204,0,0
9747,0,-3.0118390174891867,1,0
161110,0,-1.9002932064764497,0,0
132313,0,-2.0767952366744225,4,0
252067,0,-2.6508535150009176,4,0
91150,0,-2.143883464192244,4,0
164247,0,-2.4965793084229255,4,0
104662,0,-7.454607314718772,6,0
264011,0,-6.069220670723107,5,0
178542,0,-3.2027113187482152,1,0
156786,0,-1.8812234312293012,4,0
219135,0,-1.9251478582051627,4,0
37668,0,-2.1833447857113137,4,0
258076,0,-2.024804568098747,0,0
20311,0,-2.4406838097371253,4,0
179801,0,-2.7961316316464404,0,0
1221,0,-2.1374000750738698,4,0
9527,0,-2.544051969569639,4,0
279138,0,-2.4792732078165183,0,0
276462,0,-3.441179018378515,4,0
241269,0,-2.628312439939866,4,0
51081,0,-1.8435120849765338,4,0
34302,0,-3.350882114781377,4,0
161844,0,-2.8727594819532074,4,0
219583,0,-2.5117703619103886,4,0
228913,0,-2.27666927580754,0,0
7714,0,-2.5573749040108593,4,0
87868,0,-1.78351320055411,4,0
167497,0,-1.770095394391278,4,0
256263,0,-2.6253283193319072,4,0
42620,0,-2.810779563024674,5,0
241357,0,-2.8310017461698984,5,0
149017,0,-2.123300565169585,0,0
188911,0,-2.0543294998235657,4,0
135164,0,-2.048912336333902,4,0
123508,1,-9.912934151822968,6,0
151920,0,-1.9146664524935366,0,0
217148,0,-2.6092109587298125,0,0
162594,0,-3.41706346128429,5,0
97456,0,-1.921704108729118,4,0
151139,0,-2.2717238306530145,4,0
245085,0,-2.253934346667997,0,0
241301,0,-7.449394433063185,6,0
58539,0,-3.6037928300672637,4,0
31403,0,-6.2080254327136,6,0
276517,0,-1.9275203224847461,4,0
138028,0,-3.41391295645869,0,0
201863,0,-2.7562697006303454,0,0
19786,0,-2.199060636471254,0,0
239532,1,-13.550949447395155,2,0
49585,0,-3.0346663617285525,5,0
162435,0,-3.1383046695602057,4,0
158423,0,-2.7021449578834993,4,0
19116,0,-2.0261436970315088,0,0
195819,0,-3.342273644269986,4,0
234388,0,-3.7959268659613725,5,0
171009,0,-3.154821895041765,5,0
20885,0,-3.4483930479103653,5,0
177129,0,-5.657891449036443,1,0
264341,0,-3.099167947133939,4,0
17644,0,-5.545152989582812,3,0
266261,0,-2.204091909145034,0,0
132107,0,-2.545792237378947,5,0
152703,0,-2.398008749117686,0,0
161381,1,-9.9913123562226,6,0
179357,0,-4.02665220417427,5,0
20648,0,-3.3666309215709407,1,0
270042,0,-2.2666420284962934,0,0
199575,0,-2.7409400683585585,5,0
85913,0,-7.142860430186207,6,0
55257,0,-1.7369492371641986,0,0
42760,0,-1.7117356410003182,4,0
186074,0,-3.2228916375714416,5,0
137529,0,-5.801964140529473,3,0
108042,0,-3.4091786407207167,1,0
155189,0,-1.9826200859818075,0,0
192079,0,-3.3961784167524947,1,0
174840,0,-2.0873482490286452,0,0
249713,0,-2.2738257067900314,0,0
139215,0,-1.7479108768235776,0,0
41603,0,-2.0419196499968146,0,0
104730,0,-3.3906387760637515,0,0
154172,0,-2.26417084547044,0,0
252121,0,-1.9481941826749316,0,0
61814,0,-1.7879018978077095,0,0
157554,0,-2.849603516945629,4,0
142702,0,-2.4660710885075727,0,0
1543,0,-2.480977152522679,0,0
113533,0,-2.127254280537099,0,0
38175,0,-2.1127101263151324,0,0
134633,0,-4.866825492501036,3,0
184094,0,-2.473215211211819,0,0
226250,0,-2.740371987192867,0,0
201652,0,-2.1889823404713877,4,0
127274,0,-5.963040702727522,5,0
217404,0,-1.7580531670529835,4,0
40191,0,-3.1492118974678913,5,0
198815,0,-1.9631459764813615,4,0
19544,0,-1.8382477950112823,4,0
205309,0,-1.8198318417350572,0,0
69841,0,-1.8716433857606831,0,0
188545,0,-3.680147210425525,1,0
2865,0,-1.8208696348986728,4,0
204330,0,-2.622375336994851,0,0
247687,0,-1.6227772203743067,0,0
36826,0,-5.7209428167200524,5,0
61756,0,-2.091581136452632,0,0
241639,0,-3.389107541682719,4,0
159493,0,-2.2038484672240255,4,0
116779,0,-2.014148290731413,0,0
79265,0,-3.408083913520534,4,0
23659,0,-6.7032615181638215,4,0
226938,0,-2.302667596229185,4,0
36361,0,-2.9411240249343367,1,0
68053,0,-1.5431571674802322,0,0
239553,0,-5.2136697241872785,3,0
203339,0,-2.1349347837223083,0,0
221361,0,-3.0941194679189765,4,0
53742,0,-2.0589574278039486,0,0
156453,0,-3.0767936530537305,1,0
20768,0,-2.0905513597453034,0,0
13736,0,-3.6458854826568263,1,0
20842,0,-4.0557892427707944,1,0
187608,0,-1.8976867510071003,0,0
125913,0,-2.4171730187234712,0,0
186921,0,-2.239328311005676,0,0
107552,0,-1.9156825342103354,0,0
248075,0,-3.388563043036631,1,0
251563,0,-2.0730662738831476,4,0
34005,0,-3.785432872325639,5,0
25774,0,-5.0662526836501875,5,0
28858,0,-2.1083698782612545,0,0
149445,0,-2.3193127153644673,4,0
26043,0,-2.708413386175829,4,0
55841,0,-5.180585711950724,1,0
282669,0,-3.151077617120851,4,0
157067,0,-2.3289477086204022,0,0
68181,0,-2.1155659154123656,4,0
23575,0,-2.359036537231014,0,0
32503,0,-1.9621242633417897,4,0
34579,0,-1.9668957482828238,0,0
111855,0,-1.9414631201468662,0,0
20632,0,-1.7757191706724835,4,0
72193,0,-1.9431748548910897,4,0
79495,0,-5.640141791745329,1,0
280401,0,-2.660585336285194,4,0
139007,0,-1.9924767230208462,0,0
86484,0,-2.273929305896969,0,0
57141,0,-2.1841229392316515,0,0
28715,0,-2.124312575314365,4,0
76398,0,-2.1074250445569924,0,0
250152,0,-2.866318843245487,0,0
267257,0,-2.821182957532488,0,0
53715,0,-4.766764830847229,1,0
232949,0,-2.026254509010835,0,0
270093,0,-2.4549001950606035,0,0
220361,0,-2.7449012020360004,5,0
256651,0,-6.3627780842351696,6,0
201372,0,-2.897874257016686,4,0
119800,0,-1.7455762090462585,0,0
7166,0,-2.0341999824952923,0,0
63543,0,-3.791310643137808,1,0
257083,0,-5.535684753300476,3,0
214370,0,-2.12570899388642,0,0
92172,0,-1.7429107183609729,4,0
212178,0,-2.1659078725900622,0,0
183883,0,-2.516907982953138,5,0
244383,0,-3.171139451723958,5,0
216485,0,-6.956729669582835,6,0
10569,0,-2.4205900700057263,0,0
164715,0,-1.9466838274866585,4,0
192985,0,-2.4587321736575665,4,0
248493,0,-1.943373801173853,0,0
281879,0,-2.9644464096672722,0,0
90673,0,-2.3073316571346183,0,0
241567,0,-4.053019525681393,4,0
38275,0,-1.8560445013507043,4,0
248910,0,-2.327470487491268,4,0
176075,0,-1.9267971260790535,4,0
257610,0,-2.715275243047792,4,0
94098,0,-4.060733306522316,5,0
121733,0,-1.8385678879103275,0,0
99544,0,-1.8987943596490686,4,0
252216,0,-2.2001771369247805,0,0
53822,0,-2.1722720098698387,4,0
180707,0,-3.1950025883186846,5,0
20516,0,-3.2498426381026753,0,0
75559,0,-3.2323652119908846,1,0
102270,0,-5.692331431264521,5,0
199615,0,-1.7487317772601851,0,0
130537,0,-4.08537267412547,1,0
252456,0,-2.834634632465197,0,0
70483,0,-2.731345626860645,4,0
150313,0,-2.036355711517401,4,0
26146,0,-2.428221486361272,0,0
259872,0,-1.8718205341817984,4,0
283512,0,-5.237804497453833,3,0
57027,0,-2.296517247033783,0,0
160781,0,-3.2276292840450638,4,0
238140,0,-2.405242415842844,0,0
162821,0,-5.433061702964639,0,0
211011,0,-1.928566237115077,4,0
250135,0,-2.115273258958878,4,0
111485,0,-1.6893034517565058,0,0
243191,0,-2.2110944771020207,0,0
157212,0,-2.1802983744177937,4,0
252878,0,-3.1808519978032255,4,0
152492,0,-3.6666929031656674,4,0
75877,1,-10.516349171922148,2,0
30326,0,-3.4415555100621527,4,0
195513,0,-2.1303404118803595,0,0
231321,0,-2.2334103954659157,0,0
62261,0,-2.2646263288089625,0,0
204239,0,-2.765095208829987,4,0
238692,0,-1.9689595545954088,4,0
239679,0,-2.4822942931344962,4,0
11130,0,-2.566327183197419,0,0
147938,0,-4.717291283999641,1,0
20467,0,-2.5010857886966678,4,0
171169,0,-3.181990972652041,1,0
95958,0,-3.9700390681389415,1,0
263934,0,-2.2361410541393076,0,0
144041,0,-4.515150059930493,4,0
63524,0,-2.6172284581771597,0,0
223635,0,-2.949941623158831,5,0
203087,0,-5.28995821577236,3,0
262712,0,-8.358850786045505,6,0
85162,0,-3.4360525113051366,1,0
38545,0,-1.8174482611823413,0,0
156051,0,-2.388294373935786,0,0
152886,0,-2.2584211782790593,0,0
242341,0,-2.723900177091463,4,0
282001,0,-3.3082976697831197,5,0
219395,0,-2.4946643559104054,4,0
243481,0,-2.9754986932983862,4,0
159799,0,-2.1118975901565116,4,0
263550,0,-2.9747905546223277,4,0
24797,0,-2.3206406212071333,0,0
54732,0,-2.615640684943047,0,0
206503,0,-2.6141653769478634,0,0
142471,0,-2.031322554870674,0,0
126347,0,-1.9760984037359226,0,0
30325,0,-1.6346508372288733,0,0
153872,0,-2.03507153581435,0,0
251728,0,-2.246661816083393,0,0
133563,0,-1.564881661829774,0,0
9292,0,-2.4364229310441865,0,0
54879,0,-1.7203203145699875,4,0
97185,0,-2.3706347798340457,0,0
89723,0,-2.0358652256442795,0,0
189638,0,-2.3204159341671784,0,0
209681,0,-5.587215398766093,3,0
136458,0,-2.087732722877771,0,0
243460,0,-3.181702283719198,4,0
168595,0,-2.3764544309498894,4,0
158878,0,-2.015679405264838,4,0
284605,0,-1.8182376360799941,4,0
225718,0,-2.6780561890030814,4,0
201025,0,-2.0970532091651783,0,0
105784,0,-1.779861759731856,4,0
118574,0,-2.223699011877877,0,0
48392,0,-2.5168868482824616,0,0
146101,0,-2.9452267561380108,4,0
108665,0,-1.7419212100963246,0,0
248092,0,-2.645184428262701,0,0
45385,1,-7.76094914894003,6,0
245629,0,-1.7801312675915755,0,0
241131,0,-6.7242875000807425,3,0
129136,0,-1.7633015918273753,4,0
44681,0,-1.9941086834643977,0,0
169421,0,-4.1230353405993885,1,0
150911,0,-3.1926430647618034,4,0
130679,0,-5.559210866917505,4,0
58564,0,-2.1119876767772245,0,0
111363,0,-2.93039406171657,0,0
6841,0,-4.244538986390764,1,0
124460,0,-2.0118998655715963,0,0
272854,0,-1.9976540009287382,4,0
128863,0,-1.8742502329756965,0,0
87789,0,-2.429866033484159,4,0
89871,0,-3.248653267819158,5,0
210749,0,-2.2472911451019435,0,0
88445,0,-1.8954813068381429,0,0
124509,0,-2.8655575418922483,4,0
282952,0,-2.3554871758415787,4,0
225804,0,-1.7147085099099166,4,0
120883,0,-2.3583412243921376,4,0
100775,0,-3.062144040146375,1,0
243735,0,-1.9009984670252889,0,0
194571,0,-2.124068519454815,0,0
229560,0,-7.333304988862296,3,0
159855,0,-2.310109944295055,0,0
121695,0,-6.995162947061861,6,0
172786,0,-2.0514669356086253,0,0
93474,0,-5.318211352568413,5,0
137787,0,-1.9144427543700657,0,0
86569,0,-5.582580063151529,5,0
40696,1,-12.120209071983204,2,0
261018,0,-2.3097015537834316,0,0
211067,0,-2.583789868142853,4,0
46071,0,-2.3140909363244573,0,0
23372,0,-2.272964817484091,0,0
89813,0,-2.1868594804362314,0,0
138032,0,-1.815700340744275,4,0
49081,0,-2.693509224051279,4,0
240326,0,-2.5230833899347402,0,0
196144,0,-2.162356207203013,0,0
54013,0,-2.0145851901258696,0,0
264682,0,-2.5582007573045624,4,0
3244,0,-1.7490621057735862,4,0
135617,0,-2.046605068757498,0,0
50067,0,-1.798509112242409,0,0
261295,0,-4.741192864482766,5,0
238781,0,-1.8585887020120593,4,0
283608,0,-2.5124583759286816,0,0
57718,0,-2.9447871090547912,1,0
275251,0,-2.9775825085199665,0,0
227576,0,-2.6970651432508803,4,0
196257,0,-2.9026439110861553,1,0
96535,0,-2.57513092412936,4,0
52398,0,-4.111382258321386,4,0
158808,0,-1.915399963758718,0,0
95979,0,-1.6109372282807861,0,0
262198,0,-5.385119171423727,3,0
73214,0,-3.8087681785340455,1,0
61306,0,-2.519407402172798,4,0
198307,0,-5.070139858365997,0,0
244471,0,-2.8236616222525757,4,0
60194,0,-1.952045427563428,4,0
238800,0,-3.14297526966995,4,0
99356,0,-2.627148555944232,4,0
141944,0,-2.225352933845669,4,0
13291,0,-2.161439361108833,0,0
201101,0,-2.158069216770392,4,0
155490,0,-1.7894857620935423,4,0
161778,0,-2.0770766376428274,4,0
79405,0,-6.902564222844055,6,0
225910,0,-3.3383069339557077,5,0
23925,0,-4.302048787105618,1,0
7162,0,-1.8493288013282447,0,0
37888,0,-4.387912964071804,1,0
114755,0,-2.298468626650127,0,0
55625,0,-3.98542819041061,1,0
264854,0,-2.900169526252108,4,0
47631,0,-5.289847396842807,3,0
33848,0,-3.6638766430154024,1,0
281959,0,-5.881883200363657,3,0
99840,0,-3.1435598730187726,1,0
